,STATE_NAME,PR_ALL,PR_YOUTH,MED_HH_INCOME,COUNTY_FULL,LAT,LNG
379,Florida,9.4,11.2,70470.0,Seminole County,28.717,-81.2363
380,Florida,9.5,25.6,69707.0,Sumter County,28.7048,-82.081
381,Florida,20.6,28.4,46284.0,Suwannee County,30.1956,-82.9915
382,Florida,20.1,28.6,47083.0,Taylor County,30.047,-83.6035
383,Florida,22.7,24.3,48667.0,Union County,30.0439,-82.3714
384,Florida,13.8,19.1,58246.0,Volusia County,29.0584,-81.1819
385,Florida,10.1,16.8,71962.0,Wakulla County,30.1673,-84.4007
386,Florida,12.4,18.8,64779.0,Walton County,30.6436,-86.1697
387,Florida,19.2,28.1,47930.0,Washington County,30.6106,-85.6653
388,Georgia,18.2,27.6,46530.0,Appling County,31.7492,-82.2889
389,Georgia,23.8,38.7,40303.0,Atkinson County,31.2971,-82.88
390,Georgia,23.4,35.7,43154.0,Bacon County,31.5537,-82.4527
391,Georgia,25.9,41.5,44106.0,Baker County,31.3262,-84.4447
392,Georgia,24.4,31.6,44685.0,Baldwin County,33.0693,-83.2496
393,Georgia,12.8,19.4,60485.0,Banks County,34.3543,-83.4972
394,Georgia,9.6,13.3,67646.0,Barrow County,33.9932,-83.7127
395,Georgia,11.6,17.3,67604.0,Bartow County,34.2377,-84.8404
396,Georgia,22.1,34.4,39863.0,Ben Hill County,31.7598,-83.2205
397,Georgia,17.2,27.9,46404.0,Berrien County,31.276,-83.2296
398,Georgia,24.5,39.0,47859.0,Bibb County,32.8065,-83.6974
399,Georgia,19.0,28.8,51770.0,Bleckley County,32.4345,-83.3278
400,Georgia,18.4,27.4,48076.0,Brantley County,31.1969,-81.9819
401,Georgia,23.5,36.0,40936.0,Brooks County,30.842,-83.5802
402,Georgia,8.1,11.2,87334.0,Bryan County,32.0145,-81.4436
403,Georgia,21.3,25.3,53105.0,Bulloch County,32.3968,-81.7432
404,Georgia,20.7,30.5,46977.0,Burke County,33.0611,-82.0007
405,Georgia,14.0,20.6,61471.0,Butts County,33.2879,-83.9572
406,Georgia,34.0,39.1,38232.0,Calhoun County,31.5292,-84.6245
407,Georgia,11.8,16.6,63482.0,Camden County,30.9306,-81.6699
408,Georgia,22.0,34.0,41593.0,Candler County,32.4034,-82.0737
409,Georgia,16.3,20.0,59894.0,Carroll County,33.5828,-85.0798
410,Georgia,11.6,17.2,64245.0,Catoosa County,34.9036,-85.1382
411,Georgia,24.6,33.5,47229.0,Charlton County,30.7817,-82.1379
412,Georgia,15.5,24.1,61527.0,Chatham County,32.0043,-81.1329
413,Georgia,16.5,17.1,53786.0,Chattahoochee County,32.347,-84.787
414,Georgia,20.2,28.6,42974.0,Chattooga County,34.475,-85.3453
415,Georgia,7.0,9.2,96997.0,Cherokee County,34.244,-84.4763
416,Georgia,21.5,25.4,49145.0,Clarke County,33.9512,-83.3673
417,Georgia,24.3,38.6,35957.0,Clay County,31.6262,-84.9801
418,Georgia,18.9,29.1,51422.0,Clayton County,33.5419,-84.3577
419,Georgia,23.9,31.4,44799.0,Clinch County,30.915,-82.7063
420,Georgia,9.6,12.2,87532.0,Cobb County,33.9415,-84.5767
421,Georgia,26.0,35.0,36708.0,Coffee County,31.5493,-82.8492
422,Georgia,22.4,30.8,44485.0,Colquitt County,31.1884,-83.7688
423,Georgia,7.3,9.2,87281.0,Columbia County,33.5441,-82.2641
424,Georgia,20.1,30.5,44995.0,Cook County,31.154,-83.4305
425,Georgia,8.1,12.5,85182.0,Coweta County,33.3534,-84.7634
426,Georgia,16.3,26.3,54442.0,Crawford County,32.7145,-83.9863
427,Georgia,24.2,38.6,41505.0,Crisp County,31.9229,-83.7681
428,Georgia,11.3,16.7,64054.0,Dade County,34.8546,-85.5045
429,Georgia,9.0,13.9,76903.0,Dawson County,34.4443,-84.1706
430,Georgia,23.8,35.7,42960.0,Decatur County,30.8783,-84.579
431,Georgia,14.5,22.4,70756.0,DeKalb County,33.7715,-84.2264
432,Georgia,25.6,31.7,40856.0,Dodge County,32.1722,-83.1684
433,Georgia,22.5,33.8,43270.0,Dooly County,32.1572,-83.7988
434,Georgia,26.1,38.4,41985.0,Dougherty County,31.5335,-84.2164
435,Georgia,12.8,20.8,66162.0,Douglas County,33.7018,-84.768
436,Georgia,26.1,41.5,38817.0,Early County,31.3228,-84.9036
437,Georgia,21.6,31.7,42241.0,Echols County,30.7101,-82.894
438,Georgia,9.2,12.6,76626.0,Effingham County,32.3674,-81.3414
439,Georgia,19.2,30.3,42866.0,Elbert County,34.1168,-82.8401
440,Georgia,24.1,33.2,45252.0,Emanuel County,32.5897,-82.3017
441,Georgia,23.9,37.1,41847.0,Evans County,32.1568,-81.8869
442,Georgia,13.2,22.9,54446.0,Fannin County,34.8641,-84.3198
443,Georgia,6.5,8.6,92319.0,Fayette County,33.4139,-84.4943
444,Georgia,16.2,25.2,59685.0,Floyd County,34.2632,-85.2143
445,Georgia,5.3,5.6,120919.0,Forsyth County,34.2255,-84.1251
446,Georgia,16.5,27.7,48045.0,Franklin County,34.3754,-83.2291
447,Georgia,13.7,19.3,82820.0,Fulton County,33.7903,-84.467
448,Georgia,14.0,23.3,57970.0,Gilmer County,34.6912,-84.4556
449,Georgia,15.3,19.4,49175.0,Glascock County,33.2293,-82.6107
450,Georgia,16.5,26.1,60685.0,Glynn County,31.2309,-81.5407
451,Georgia,12.8,17.5,56053.0,Gordon County,34.5032,-84.8759
452,Georgia,22.4,31.3,42171.0,Grady County,30.8747,-84.2345
453,Georgia,14.0,26.4,65261.0,Greene County,33.5788,-83.1667
454,Georgia,10.8,15.6,75021.0,Gwinnett County,33.9617,-84.0236
455,Georgia,13.3,19.0,55987.0,Habersham County,34.631,-83.5311
456,Georgia,12.1,16.1,68057.0,Hall County,34.3169,-83.8197
457,Georgia,30.5,44.0,35830.0,Hancock County,33.2704,-83.0007
458,Georgia,14.9,20.6,62472.0,Haralson County,33.7942,-85.211
459,Georgia,8.2,9.7,80911.0,Harris County,32.736,-84.9089
460,Georgia,15.8,24.0,59149.0,Hart County,34.3509,-82.9642
461,Georgia,17.2,26.0,50379.0,Heard County,33.297,-85.1283
462,Georgia,9.5,14.0,76577.0,Henry County,33.453,-84.1542
463,Georgia,11.6,16.3,71609.0,Houston County,32.459,-83.6662
464,Georgia,21.4,29.9,44540.0,Irwin County,31.6022,-83.2764
465,Georgia,11.9,13.3,72486.0,Jackson County,34.1339,-83.5664
466,Georgia,14.7,20.8,61354.0,Jasper County,33.3165,-83.688
467,Georgia,19.4,29.9,42192.0,Jeff Davis County,31.8056,-82.6368
468,Georgia,20.3,31.5,42461.0,Jefferson County,33.0549,-82.4182
469,Georgia,27.4,37.2,38497.0,Jenkins County,32.7924,-81.9635
470,Georgia,26.7,32.3,37703.0,Johnson County,32.7015,-82.6601
471,Georgia,12.5,17.5,61509.0,Jones County,33.0251,-83.5605
472,Georgia,14.1,22.5,55933.0,Lamar County,33.0765,-84.1395
473,Georgia,19.8,31.4,47789.0,Lanier County,31.0379,-83.0628
474,Georgia,21.9,30.7,47905.0,Laurens County,32.4637,-82.9222
475,Georgia,9.8,14.8,76546.0,Lee County,31.7795,-84.1411
476,Georgia,18.1,25.4,50696.0,Liberty County,31.8282,-81.4949
477,Georgia,16.5,26.5,50080.0,Lincoln County,33.7936,-82.4512
478,Georgia,14.6,21.7,55601.0,Long County,31.7526,-81.7458
479,Georgia,24.4,33.3,46565.0,Lowndes County,30.8338,-83.2677
480,Georgia,13.6,16.9,64077.0,Lumpkin County,34.5722,-84.0027
481,Georgia,19.6,31.2,44597.0,McDuffie County,33.4828,-82.4814
482,Georgia,21.4,34.2,47651.0,McIntosh County,31.4963,-81.4103
483,Georgia,30.3,37.6,35660.0,Macon County,32.3584,-84.0425
484,Georgia,15.1,22.4,56526.0,Madison County,34.1278,-83.209
485,Georgia,21.3,32.9,39717.0,Marion County,32.3535,-84.5246
486,Georgia,21.7,38.5,46799.0,Meriwether County,33.0405,-84.6883
487,Georgia,24.2,35.8,44814.0,Miller County,31.164,-84.7308
488,Georgia,24.7,34.0,42539.0,Mitchell County,31.2253,-84.1943
489,Georgia,11.7,17.1,65697.0,Monroe County,33.0139,-83.9187
490,Georgia,20.8,27.3,47618.0,Montgomery County,32.1734,-82.5348
491,Georgia,10.9,18.0,67187.0,Morgan County,33.5909,-83.4923
492,Georgia,15.7,23.2,53297.0,Murray County,34.7884,-84.7481
493,Georgia,20.4,29.2,52090.0,Muscogee County,32.51,-84.8771
494,Georgia,12.5,21.3,71366.0,Newton County,33.555,-83.8502
495,Georgia,6.0,6.3,112581.0,Oconee County,33.835,-83.4371
496,Georgia,13.4,20.0,57215.0,Oglethorpe County,33.8807,-83.0807
497,Georgia,7.6,11.1,89632.0,Paulding County,33.9205,-84.8673
498,Georgia,19.5,30.0,54921.0,Peach County,32.5688,-83.8269
499,Georgia,10.3,16.8,72539.0,Pickens County,34.4643,-84.4656
500,Georgia,15.4,23.0,51688.0,Pierce County,31.3588,-82.2128
501,Georgia,9.7,12.7,75668.0,Pike County,33.0923,-84.3892
502,Georgia,17.7,26.8,49061.0,Polk County,34.0018,-85.1881
503,Georgia,20.9,30.8,45594.0,Pulaski County,32.2323,-83.476
504,Georgia,16.2,27.8,55826.0,Putnam County,33.3218,-83.3728
505,Georgia,24.5,41.1,38357.0,Quitman County,31.8673,-85.0188
506,Georgia,12.5,21.4,58463.0,Rabun County,34.8818,-83.402
507,Georgia,28.1,41.2,34883.0,Randolph County,31.7627,-84.7542
508,Georgia,21.4,33.8,47816.0,Richmond County,33.3596,-82.0736
509,Georgia,13.6,22.7,65746.0,Rockdale County,33.6543,-84.0266
510,Georgia,16.1,22.6,53369.0,Schley County,32.2617,-84.3148
511,Georgia,20.3,31.9,45061.0,Screven County,32.7506,-81.612
512,Georgia,23.3,36.9,41917.0,Seminole County,30.9388,-84.8688
513,Georgia,21.3,34.7,52902.0,Spalding County,33.2609,-84.2841
514,Georgia,16.7,24.1,47909.0,Stephens County,34.554,-83.2932
515,Georgia,31.4,36.4,37318.0,Stewart County,32.0785,-84.8352
516,Georgia,27.9,39.7,39008.0,Sumter County,32.0399,-84.197
517,Georgia,23.3,38.9,42646.0,Talbot County,32.6995,-84.533
518,Georgia,23.0,37.5,40045.0,Taliaferro County,33.5661,-82.8788
519,Georgia,28.0,33.8,44225.0,Tattnall County,32.0458,-82.0581
520,Georgia,22.7,34.7,41030.0,Taylor County,32.5555,-84.2505
521,Georgia,30.2,38.3,38091.0,Telfair County,31.9298,-82.939
522,Georgia,26.6,42.3,40549.0,Terrell County,31.777,-84.437
523,Georgia,19.1,28.9,50154.0,Thomas County,30.8637,-83.9193
524,Georgia,21.4,31.8,48717.0,Tift County,31.4574,-83.5266
525,Georgia,22.9,33.1,45253.0,Toombs County,32.1216,-82.3312
526,Georgia,13.6,21.3,51810.0,Towns County,34.9167,-83.7373
527,Georgia,21.8,34.3,40947.0,Treutlen County,32.4039,-82.5673
528,Georgia,15.6,24.6,49557.0,Troup County,33.0335,-85.0284
529,Georgia,26.2,39.5,37477.0,Turner County,31.7164,-83.6241
530,Georgia,21.1,32.0,47382.0,Twiggs County,32.6672,-83.4271
531,Georgia,12.0,21.2,59494.0,Union County,34.8341,-83.9907
532,Georgia,18.8,29.1,47140.0,Upson County,32.8813,-84.2994
533,Georgia,14.2,20.4,47810.0,Walker County,34.7356,-85.301
534,Georgia,10.7,15.1,73839.0,Walton County,33.7816,-83.7339
535,Georgia,24.3,34.4,43065.0,Ware County,31.0538,-82.4237
536,Georgia,25.6,40.1,40361.0,Warren County,33.4089,-82.6768
537,Georgia,22.6,33.2,46051.0,Washington County,32.9695,-82.7959
538,Georgia,24.7,32.3,46314.0,Wayne County,31.5515,-81.9168
539,Georgia,20.4,31.9,44084.0,Webster County,32.0468,-84.5511
540,Georgia,33.2,34.8,35664.0,Wheeler County,32.1171,-82.7246
541,Georgia,12.5,19.8,61473.0,White County,34.6464,-83.7471
542,Georgia,13.4,19.4,56973.0,Whitfield County,34.8056,-84.9672
543,Georgia,27.6,35.5,38449.0,Wilcox County,31.9729,-83.4323
544,Georgia,20.1,33.6,42567.0,Wilkes County,33.7819,-82.7432
545,Georgia,21.2,35.7,46475.0,Wilkinson County,32.8024,-83.1712
546,Georgia,20.6,32.2,48943.0,Worth County,31.5515,-83.8509
547,Hawaii,14.7,19.8,67896.0,Hawaii County,19.5985,-155.5185
548,Hawaii,10.0,11.2,90176.0,Honolulu County,21.5008,-158.1053
549,Hawaii,,,,Kalawao County,21.1709,-156.9475
550,Hawaii,11.2,13.9,76719.0,Kauai County,22.0398,-159.5966
551,Hawaii,11.4,13.9,75421.0,Maui County,20.8596,-156.5649
552,Idaho,8.7,9.1,79345.0,Ada County,43.4511,-116.2412
553,Idaho,12.8,20.0,51829.0,Adams County,44.8895,-116.4538
554,Idaho,12.9,14.3,60058.0,Bannock County,42.6685,-112.2246
555,Idaho,9.7,13.4,60265.0,Bear Lake County,42.2848,-111.3297
556,Idaho,13.7,18.3,53667.0,Benewah County,47.2176,-116.6587
557,Idaho,11.3,13.4,63576.0,Bingham County,43.2166,-112.3981
558,Idaho,7.2,8.2,86735.0,Blaine County,43.4119,-113.9802
559,Idaho,12.0,16.8,71545.0,Boise County,43.9891,-115.7303
560,Idaho,11.8,17.8,61940.0,Bonner County,48.3,-116.6011
561,Idaho,9.8,11.8,69880.0,Bonneville County,43.3877,-111.6148
562,Idaho,12.1,18.7,55285.0,Boundary County,48.7669,-116.4629
563,Idaho,15.8,21.4,52221.0,Butte County,43.7229,-113.1721
564,Idaho,9.5,13.3,57230.0,Camas County,43.4633,-114.8058
565,Idaho,11.0,12.6,64301.0,Canyon County,43.6251,-116.7093
566,Idaho,9.8,12.6,66697.0,Caribou County,42.7705,-111.5623
567,Idaho,11.3,13.9,63356.0,Cassia County,42.2839,-113.6001
568,Idaho,14.3,21.2,52838.0,Clark County,44.2839,-112.3512
569,Idaho,14.8,22.8,53344.0,Clearwater County,46.6736,-115.6567
570,Idaho,12.6,20.3,53846.0,Custer County,44.2411,-114.2817
571,Idaho,11.3,17.1,51436.0,Elmore County,43.354,-115.4693
572,Idaho,8.2,10.1,59974.0,Franklin County,42.1811,-111.8132
573,Idaho,11.8,15.5,58878.0,Fremont County,44.2288,-111.4819
574,Idaho,12.4,15.2,58562.0,Gem County,44.0615,-116.3975
575,Idaho,10.9,15.0,59174.0,Gooding County,42.971,-114.8115
576,Idaho,13.5,18.7,51056.0,Idaho County,45.8441,-115.4675
577,Idaho,8.0,9.4,75957.0,Jefferson County,43.8201,-112.3113
578,Idaho,12.6,15.9,59040.0,Jerome County,42.6899,-114.2639
579,Idaho,9.5,10.7,68043.0,Kootenai County,47.6744,-116.7018
580,Idaho,13.6,10.3,59436.0,Latah County,46.8162,-116.7117
581,Idaho,12.0,21.2,57499.0,Lemhi County,44.9433,-113.9333
582,Idaho,13.2,20.9,50128.0,Lewis County,46.237,-116.4263
583,Idaho,11.3,15.6,57111.0,Lincoln County,43.0024,-114.1383
584,Idaho,17.6,13.4,55721.0,Madison County,43.7841,-111.6592
585,Idaho,13.9,15.0,61010.0,Minidoka County,42.8543,-113.6375
586,Idaho,15.4,16.0,61951.0,Nez Perce County,46.3268,-116.7502
587,Idaho,10.8,13.5,60769.0,Oneida County,42.195,-112.5394
588,Idaho,14.2,19.7,52374.0,Owyhee County,42.5814,-116.1699
589,Idaho,12.0,15.6,58885.0,Payette County,44.0068,-116.7608
590,Idaho,12.7,16.0,57322.0,Power County,42.6936,-112.8407
591,Idaho,17.9,25.4,47699.0,Shoshone County,47.3529,-115.8924
592,Idaho,7.4,9.6,84015.0,Teton County,43.7594,-111.2076
593,Idaho,13.4,16.5,57487.0,Twin Falls County,42.356,-114.6672
594,Idaho,8.3,11.2,69425.0,Valley County,44.7666,-115.5663
595,Idaho,13.7,20.0,51067.0,Washington County,44.4524,-116.7847
596,Illinois,11.8,15.6,59777.0,Adams County,39.9879,-91.1885
597,Illinois,21.8,42.0,41816.0,Alexander County,37.1915,-89.3375
598,Illinois,13.5,17.6,57287.0,Bond County,38.8868,-89.4356
599,Illinois,10.1,14.3,71557.0,Boone County,42.3231,-88.8234
600,Illinois,16.6,13.6,51294.0,Brown County,39.9618,-90.7504
601,Illinois,12.1,17.2,61431.0,Bureau County,41.4041,-89.5286
602,Illinois,10.1,13.2,63586.0,Calhoun County,39.1693,-90.6676
603,Illinois,13.5,19.1,54450.0,Carroll County,42.0687,-89.9343
604,Illinois,11.4,15.9,60961.0,Cass County,39.9735,-90.2474
605,Illinois,15.0,13.7,58787.0,Champaign County,40.1401,-88.1992
606,Illinois,12.0,17.4,52500.0,Christian County,39.5458,-89.2773
607,Illinois,10.2,16.5,58741.0,Clark County,39.3336,-87.7877
608,Illinois,14.1,18.5,51042.0,Clay County,38.7542,-88.4902
609,Illinois,9.1,11.7,77272.0,Clinton County,38.6065,-89.4225
610,Illinois,17.4,20.4,47693.0,Coles County,39.5203,-88.2217
611,Illinois,13.8,18.9,72063.0,Cook County,41.8401,-87.8168
612,Illinois,13.6,17.1,59128.0,Crawford County,39.0027,-87.7596
613,Illinois,10.4,14.2,69740.0,Cumberland County,39.2733,-88.2402
614,Illinois,14.2,16.8,67081.0,DeKalb County,41.8935,-88.7703
615,Illinois,10.7,15.6,64325.0,De Witt County,40.1746,-88.9041
616,Illinois,9.1,12.9,65447.0,Douglas County,39.7694,-88.2174
617,Illinois,6.9,7.5,99536.0,DuPage County,41.852,-88.0856
618,Illinois,13.0,20.4,56772.0,Edgar County,39.6786,-87.7456
619,Illinois,12.0,16.5,53779.0,Edwards County,38.4165,-88.0533
620,Illinois,9.3,12.4,69988.0,Effingham County,39.0598,-88.5899
621,Illinois,15.3,21.5,52610.0,Fayette County,39.0002,-89.0241
622,Illinois,11.2,15.6,57483.0,Ford County,40.5972,-88.2233
623,Illinois,16.5,24.0,49510.0,Franklin County,37.9923,-88.9242
624,Illinois,15.2,21.2,50978.0,Fulton County,40.4728,-90.2075
625,Illinois,17.4,25.2,48424.0,Gallatin County,37.7628,-88.2305
626,Illinois,14.1,19.1,53394.0,Greene County,39.3562,-90.3905
627,Illinois,6.6,8.8,83254.0,Grundy County,41.2851,-88.4185
628,Illinois,13.2,19.9,55409.0,Hamilton County,38.0815,-88.5391
629,Illinois,11.9,17.0,56700.0,Hancock County,40.4037,-91.1647
630,Illinois,18.7,33.3,47144.0,Hardin County,37.5182,-88.2668
631,Illinois,12.3,18.8,59415.0,Henderson County,40.818,-90.9251
632,Illinois,9.5,12.7,62683.0,Henry County,41.3531,-90.1314
633,Illinois,10.6,14.7,60736.0,Iroquois County,40.7473,-87.8243
634,Illinois,22.3,27.9,43334.0,Jackson County,37.7851,-89.3821
635,Illinois,9.9,13.6,59069.0,Jasper County,39.0101,-88.1538
636,Illinois,15.3,19.2,53294.0,Jefferson County,38.3005,-88.924
637,Illinois,9.3,13.5,68675.0,Jersey County,39.0855,-90.3565
638,Illinois,8.6,12.6,67839.0,Jo Daviess County,42.3658,-90.2126
639,Illinois,13.3,17.0,57073.0,Johnson County,37.4597,-88.8809
640,Illinois,8.6,12.1,90941.0,Kane County,41.9388,-88.4286
641,Illinois,13.4,17.5,63880.0,Kankakee County,41.1377,-87.8618
642,Illinois,4.9,6.1,100483.0,Kendall County,41.5906,-88.4288
643,Illinois,14.7,20.0,47559.0,Knox County,40.9318,-90.2132
644,Illinois,8.5,10.2,95895.0,Lake County,42.3233,-88.0037
645,Illinois,13.2,19.4,64447.0,,,
646,Illinois,19.2,24.1,46525.0,Lawrence County,38.72,-87.7268
647,Illinois,13.2,17.0,60542.0,Lee County,41.7461,-89.3003
648,Illinois,11.7,15.2,61569.0,Livingston County,40.8916,-88.5577
649,Illinois,13.5,16.5,58939.0,Logan County,40.1245,-89.3675
650,Illinois,17.9,22.1,53024.0,McDonough County,40.4562,-90.6779
651,Illinois,6.0,6.4,92522.0,McHenry County,42.3244,-88.4523
652,Illinois,13.4,11.5,71309.0,McLean County,40.4909,-88.8473
653,Illinois,17.1,22.6,48245.0,Macon County,39.86,-88.9616
654,Illinois,15.4,19.8,57755.0,Macoupin County,39.261,-89.9245
655,Illinois,11.4,15.1,65886.0,Madison County,38.8297,-89.9049
656,Illinois,15.5,22.8,55292.0,Marion County,38.6496,-88.919
657,Illinois,9.9,14.3,64132.0,Marshall County,41.0332,-89.3448
658,Illinois,12.4,20.5,58828.0,Mason County,40.2396,-89.9168
659,Illinois,16.5,27.2,52680.0,Massac County,37.2189,-88.7076
660,Illinois,8.4,13.2,75687.0,Menard County,40.0274,-89.8022
661,Illinois,11.0,14.6,64731.0,Mercer County,41.2053,-90.7414
662,Illinois,4.5,4.5,93054.0,Monroe County,38.2785,-90.1773
663,Illinois,13.2,17.8,59116.0,Montgomery County,39.231,-89.4789
664,Illinois,14.1,19.4,54644.0,Morgan County,39.7156,-90.2015
665,Illinois,9.6,12.7,69652.0,Moultrie County,39.6415,-88.6193
666,Illinois,8.4,11.7,74472.0,Ogle County,42.0426,-89.3207
667,Illinois,16.3,22.0,56460.0,Peoria County,40.788,-89.76
668,Illinois,16.6,20.7,53071.0,Perry County,38.0837,-89.367
669,Illinois,6.5,7.7,81583.0,Piatt County,40.0104,-88.5911
670,Illinois,13.7,19.3,54474.0,Pike County,39.6225,-90.8863
671,Illinois,17.1,25.7,50404.0,Pope County,37.4127,-88.5615
672,Illinois,22.3,35.6,42738.0,Pulaski County,37.2232,-89.1266
673,Illinois,7.5,12.9,74798.0,Putnam County,41.2045,-89.2858
674,Illinois,15.0,20.3,58694.0,Randolph County,38.0521,-89.8252
675,Illinois,14.2,18.2,56852.0,Richland County,38.7124,-88.0851
676,Illinois,16.5,23.2,58171.0,Rock Island County,41.4673,-90.5674
677,Illinois,13.3,20.2,66422.0,St. Clair County,38.4703,-89.9284
678,Illinois,17.6,26.5,50914.0,Saline County,37.7531,-88.5407
679,Illinois,14.4,20.9,68476.0,Sangamon County,39.7582,-89.6589
680,Illinois,12.3,16.6,57839.0,Schuyler County,40.158,-90.6151
681,Illinois,11.5,18.7,63510.0,Scott County,39.6441,-90.4747
682,Illinois,10.3,14.4,55725.0,Shelby County,39.3911,-88.8055
683,Illinois,11.4,18.6,58265.0,Stark County,41.0934,-89.7975
684,Illinois,12.1,19.4,56263.0,Stephenson County,42.3518,-89.6623
685,Illinois,9.3,12.4,65427.0,Tazewell County,40.5075,-89.5134
686,Illinois,17.0,21.2,52384.0,Union County,37.4713,-89.2551
687,Illinois,19.7,27.3,49825.0,Vermilion County,40.1834,-87.7328
688,Illinois,14.5,19.2,56183.0,Wabash County,38.4461,-87.8443
689,Illinois,13.3,16.6,61734.0,Warren County,40.8488,-90.615
690,Illinois,8.5,12.0,66746.0,Washington County,38.3522,-89.4105
691,Illinois,14.3,18.7,51669.0,Wayne County,38.4296,-88.4256
692,Illinois,15.7,22.0,50653.0,White County,38.0875,-88.1796
693,Illinois,13.2,19.5,56805.0,Whiteside County,41.7562,-89.9141
694,Illinois,7.9,9.8,93994.0,Will County,41.445,-87.9786
695,Illinois,14.7,19.9,55447.0,Williamson County,37.7303,-88.9299
696,Illinois,14.2,20.7,57113.0,Winnebago County,42.3363,-89.1609
697,Illinois,6.7,8.2,85085.0,Woodford County,40.7883,-89.2113
698,Indiana,12.6,20.8,62282.0,Adams County,40.7457,-84.9366
699,Indiana,13.1,17.2,62680.0,Allen County,41.0909,-85.0666
700,Indiana,8.1,11.4,72458.0,Bartholomew County,39.206,-85.8976
701,Indiana,10.5,15.1,60738.0,Benton County,40.6063,-87.3109
702,Indiana,12.9,20.0,47553.0,Blackford County,40.4736,-85.3248
703,Indiana,5.5,5.8,98047.0,Boone County,40.0508,-86.4687
704,Indiana,10.8,14.9,66839.0,Brown County,39.1962,-86.2274
705,Indiana,8.5,12.4,57019.0,Carroll County,40.5828,-86.5635
706,Indiana,12.1,17.4,53813.0,Cass County,40.7615,-86.346
707,Indiana,10.4,13.9,62822.0,Clark County,38.4772,-85.7073
708,Indiana,11.1,17.6,64245.0,Clay County,39.3928,-87.1158
709,Indiana,10.4,13.8,60609.0,Clinton County,40.3017,-86.4751
710,Indiana,15.4,24.0,52031.0,Crawford County,38.2924,-86.4517
711,Indiana,12.7,17.4,59888.0,Daviess County,38.7024,-87.072
712,Indiana,7.6,10.5,73150.0,Dearborn County,39.1452,-84.9732
713,Indiana,9.9,14.3,64871.0,Decatur County,39.307,-85.5011
714,Indiana,8.0,12.1,65059.0,,,
715,Indiana,18.4,19.4,50533.0,Delaware County,40.2275,-85.3969
716,Indiana,7.5,8.8,67615.0,Dubois County,38.3643,-86.8798
717,Indiana,11.3,15.4,62233.0,Elkhart County,41.5974,-85.8587
718,Indiana,13.6,20.8,50642.0,Fayette County,39.64,-85.1788
719,Indiana,9.2,12.5,67330.0,Floyd County,38.3188,-85.907
720,Indiana,10.6,15.3,55195.0,Fountain County,40.1209,-87.242
721,Indiana,8.6,10.8,61261.0,Franklin County,39.4149,-85.0602
722,Indiana,11.1,16.7,57400.0,Fulton County,41.047,-86.2635
723,Indiana,11.4,14.1,60592.0,Gibson County,38.3119,-87.5846
724,Indiana,18.8,25.5,50248.0,Grant County,40.5158,-85.6547
